"gene_name","gene_ort","TDN_num_patients","TP_num_patients","TDN_num_sites","TP_num_sites","TDN_peak_abund","TP_peak_abund","TDN_peak_relAbund","TP_peak_relAbund","abund_gini","long_count","max_geneDist","genomic_range","ort_fisher_test","On_Onco_List","Top_1pc_Abund","Top_10pc_Abund","Within_Cluster","Cluster_target.min"
"OPA1","+",10,4,13,5,4,3,0.00103896103896104,0.00645161290322581,0.228571428571429,1,129187,200493,0.248949579831933,FALSE,FALSE,TRUE,FALSE,NA
"OPA3","-",20,2,29,2,2,1,0.00149700598802395,0.00176991150442478,0,1,0,54939,1,FALSE,FALSE,FALSE,FALSE,NA
"OPCML","-",9,3,9,3,1,1,0.00149700598802395,0.00431034482758621,0,1,111864,1254193,0.0454545454545455,TRUE,FALSE,FALSE,FALSE,NA
"OPHN1","-",7,6,8,8,1,5,0.000722021660649819,0.00353356890459364,0.291666666666667,1,26033,326465,0.608391608391609,FALSE,FALSE,TRUE,FALSE,NA
"OPLAH","-",1,1,1,1,1,1,0.000278009452321379,0.00026581605528974,0,1,5141,4278,1,FALSE,FALSE,FALSE,FALSE,NA
"OPN1LW","+",5,1,5,1,1,3,0.00113636363636364,0.000380662352493338,0,1,20846,25226,1,FALSE,FALSE,FALSE,FALSE,NA
"OPN1MW","+",1,1,1,1,1,1,0.000292226767971946,0.0000632911392405063,0,1,5641,35963,1,FALSE,FALSE,FALSE,FALSE,NA
"OPN1MW2","+",0,1,0,1,0,1,0,0.000281531531531532,0,1,1326,154181269,1,FALSE,FALSE,FALSE,FALSE,NA
"OPN3","-",4,2,4,2,1,4,0.000477326968973747,0.00307455803228286,0.3,1,0,38186,0.466666666666667,FALSE,FALSE,TRUE,FALSE,NA
"OPN4","+",2,1,2,1,1,1,0.000495785820525533,0.00355871886120996,0,1,59220,32761,0.333333333333333,FALSE,FALSE,FALSE,FALSE,NA
"OPRD1","+",2,1,2,1,1,1,0.000719424460431655,0.00602409638554217,0,1,4878,46527,1,FALSE,FALSE,FALSE,FALSE,NA
"OPRK1","-",2,2,2,2,1,1,0.000307408545957578,0.0023094688221709,0,1,208936,362129,1,FALSE,FALSE,FALSE,FALSE,NA
"OPRL1","+",1,0,2,0,1,0,0.00089126559714795,0,0,0,0,64086514,1,FALSE,FALSE,FALSE,FALSE,NA
"OPRM1","+",21,8,35,14,3,3,0.00152749490835031,0.0256410256410256,0.116071428571428,2,232986,466954,1,FALSE,FALSE,TRUE,FALSE,NA
"OPTC","+",2,0,2,0,1,0,0.00492610837438424,0,0,0,36918,203545867,1,FALSE,FALSE,FALSE,FALSE,NA
"OPTN","+",4,1,4,1,1,3,0.00113636363636364,0.000189873417721519,0,1,1856,31497,1,FALSE,FALSE,FALSE,FALSE,NA
"OR10A2","+",0,1,0,1,0,1,0,0.000932835820895522,0,1,1980,6867774,1,FALSE,FALSE,FALSE,FALSE,NA
"OR10A5","+",1,0,1,0,1,0,0.000131319763624425,0,0,0,2540,6843142,1,FALSE,FALSE,FALSE,FALSE,NA
"OR10AD1","-",0,1,0,1,0,1,0,0.0000632911392405063,0,1,17468,48220760,1,FALSE,FALSE,FALSE,FALSE,NA
"OR10AG1","-",0,1,0,1,0,1,0,0.000859106529209622,0,1,2632,55964925,1,FALSE,FALSE,FALSE,FALSE,NA
"OR10G2","-",0,2,0,2,0,1,0,0.00026581605528974,0,1,13059,21624051,1,FALSE,FALSE,FALSE,FALSE,NA
"OR10G3","-",1,1,1,1,1,1,0.00132978723404255,0.000768639508070715,0,1,11604,473,1,FALSE,FALSE,FALSE,FALSE,NA
"OR10G4","+",1,0,1,0,1,0,0.000477326968973747,0,0,0,12975,124002599,1,FALSE,FALSE,FALSE,FALSE,NA
"OR10H2","+",1,0,1,0,1,0,0.000643500643500643,0,0,0,1207,15726816,1,FALSE,FALSE,FALSE,FALSE,NA
"OR10H3","+",0,1,0,1,0,1,0,0.00354609929078014,0,1,1928,15744271,1,FALSE,FALSE,FALSE,FALSE,NA
"OR10J4","+",0,1,0,1,0,1,0,0.0454545454545455,0,1,11209,159420895,1,FALSE,FALSE,FALSE,FALSE,NA
"OR10K1","+",0,1,0,1,0,1,0,0.000311720698254364,0,1,14395,158451166,1,FALSE,FALSE,FALSE,FALSE,NA
"OR10K2","-",0,1,0,1,0,1,0,0.00078125,0,1,5998,158413929,1,FALSE,FALSE,FALSE,FALSE,NA
"OR10R2","+",1,1,2,1,1,1,0.000235349493998588,0.000243368216110976,0,1,7929,11334,1,FALSE,FALSE,FALSE,FALSE,NA
"OR10S1","-",1,0,1,0,1,0,0.000294464075382803,0,0,0,9740,123987431,1,FALSE,FALSE,FALSE,FALSE,NA
"OR10T2","-",1,0,1,0,1,0,0.000131319763624425,0,0,0,20448,158378073,1,FALSE,FALSE,FALSE,FALSE,NA
"OR10V1","-",1,0,1,0,1,0,0.0019723865877712,0,0,0,9273,59723118,1,FALSE,FALSE,FALSE,FALSE,NA
"OR11H1","+",1,2,1,2,1,1,0.000228206298493838,0.00434782608695652,0,1,1106987,912006,1,FALSE,FALSE,FALSE,FALSE,NA
"OR11H12","+",4,0,4,0,1,0,0.000958772770853308,0,0,0,2505769,18257805,1,FALSE,FALSE,FALSE,FALSE,NA
"OR11H2","-",0,1,0,1,0,1,0,0.0000632911392405063,0,1,79151,19633752,1,FALSE,FALSE,FALSE,FALSE,NA
"OR13A1","-",2,0,4,0,2,0,0.000482392667631452,0,0,0,42034,45293827,1,FALSE,FALSE,FALSE,FALSE,NA
"OR13C8","+",0,1,0,1,0,1,0,0.000360880548538434,0,1,2356,104566811,1,FALSE,FALSE,FALSE,FALSE,NA
"OR1A1","+",1,0,1,0,1,0,0.000228206298493838,0,0,0,6105,3209515,1,FALSE,FALSE,FALSE,FALSE,NA
"OR1D4","+",0,1,0,1,0,1,0,0.000742390497401633,0,1,4782,3246396,1,FALSE,FALSE,FALSE,FALSE,NA
"OR1E1","-",0,1,0,1,0,1,0,0.00632911392405063,0,1,39620,3357845,1,FALSE,FALSE,FALSE,FALSE,NA
"OR1F1","+",4,1,4,1,1,1,0.000477326968973747,0.00128865979381443,0,1,5501,11183,0.2,FALSE,FALSE,FALSE,FALSE,NA
"OR1F2P","+",2,0,2,0,1,0,0.000329380764163373,0,0,0,1210,3217756,1,FALSE,FALSE,FALSE,FALSE,NA
"OR1I1","+",0,1,0,1,0,1,0,0.00543478260869565,0,1,5380,15093513,1,FALSE,FALSE,FALSE,FALSE,NA
"OR1M1","+",1,1,1,1,1,1,0.000282406099971759,0.00854700854700855,0,1,55184,11849,1,FALSE,FALSE,FALSE,FALSE,NA
"OR2A1-AS1","+",2,2,2,3,2,1,0.00099009900990099,0.00584795321637427,0,3,0,120958,0.4,FALSE,FALSE,FALSE,FALSE,NA
"OR2AG1","+",0,1,0,1,0,1,0,0.0555555555555556,0,1,3527,6789541,1,FALSE,FALSE,FALSE,FALSE,NA
"OR2AG2","-",3,0,3,0,1,0,0.000477326968973747,0,0,0,20826,6750588,1,FALSE,FALSE,FALSE,FALSE,NA
"OR2C1","+",0,1,0,1,0,1,0,0.000932835820895522,0,1,12155,3343733,1,FALSE,FALSE,FALSE,FALSE,NA
"OR2J3","+",1,0,1,0,1,0,0.00102564102564103,0,0,0,26656,29139540,1,FALSE,FALSE,FALSE,FALSE,NA
"OR2L13","+",1,0,1,0,1,0,0.000428265524625268,0,0,0,0,247988814,1,FALSE,FALSE,FALSE,FALSE,NA
"OR2M3","+",1,0,1,0,1,0,0.000294464075382803,0,0,0,7600,248211606,1,FALSE,FALSE,FALSE,FALSE,NA
"OR2S2","-",2,1,2,1,1,1,0.0005,0.000354233085370174,0,1,22026,6180,1,FALSE,FALSE,FALSE,FALSE,NA
"OR2T1","+",1,1,1,1,1,1,0.000485201358563804,0.000768639508070715,0,1,21482,30146,1,FALSE,FALSE,FALSE,FALSE,NA
"OR2T10","-",3,0,4,0,2,0,0.000456412596987677,0,0,0,14717,248608485,1,FALSE,FALSE,FALSE,FALSE,NA
"OR2T11","-",3,0,3,0,1,0,0.000722021660649819,0,0,0,14739,248626170,1,FALSE,FALSE,FALSE,FALSE,NA
"OR2T27","-",1,0,1,0,2,0,0.000598623166716552,0,0,0,13306,248664190,1,FALSE,FALSE,FALSE,FALSE,NA
"OR2T29","-",1,1,1,1,1,1,0.000257400257400257,0.000243368216110976,0,1,14608,18471,1,FALSE,FALSE,FALSE,FALSE,NA
"OR2T3","+",1,0,1,0,1,0,0.000428265524625268,0,0,0,1368,248475675,1,FALSE,FALSE,FALSE,FALSE,NA
"OR2T34","-",1,0,1,0,1,0,0.000405186385737439,0,0,0,7128,248566672,1,FALSE,FALSE,FALSE,FALSE,NA
"OR2T5","+",1,1,1,1,1,1,0.000257400257400257,0.000243368216110976,0,1,14589,18447,1,FALSE,FALSE,FALSE,FALSE,NA
"OR2T8","+",2,0,2,0,1,0,0.000805152979066023,0,0,0,9290,247912017,1,FALSE,FALSE,FALSE,FALSE,NA
"OR2V1","-",0,1,0,1,0,1,0,0.00229885057471264,0,1,20766,181103590,1,FALSE,FALSE,FALSE,FALSE,NA
"OR2Y1","-",5,4,5,4,1,1,0.000228206298493838,0.00087260034904014,0,1,43984,36062,1,FALSE,FALSE,FALSE,FALSE,NA
"OR3A4P","+",2,0,2,0,1,0,0.00149700598802395,0,0,0,18516,3329962,1,FALSE,FALSE,FALSE,FALSE,NA
"OR4A16","+",1,0,1,0,1,0,0.000241196333815726,0,0,0,6849,55336351,1,FALSE,FALSE,FALSE,FALSE,NA
"OR4A47","+",1,0,1,0,1,0,0.000398406374501992,0,0,0,151570,48641292,1,FALSE,FALSE,FALSE,FALSE,NA
"OR4A5","+",2,0,2,0,1,0,0.000722021660649819,0,0,0,148516,54856418,1,FALSE,FALSE,FALSE,FALSE,NA
"OR4C15","+",1,0,1,0,1,0,0.000649772579597141,0,0,0,87871,55466435,1,FALSE,FALSE,FALSE,FALSE,NA
"OR4C16","+",0,1,0,1,0,1,0,0.00510204081632653,0,1,4171,55567956,1,FALSE,FALSE,FALSE,FALSE,NA
"OR4C45","+",1,1,1,1,1,1,0.000736919675755343,0.00338983050847458,0,1,77159,5547,1,FALSE,FALSE,FALSE,FALSE,NA
"OR4C46","-",12,5,20,15,1,2,0.000719424460431655,0.0833333333333333,0.0583333333333327,1,2088039,1876202,0.0891449436572037,FALSE,FALSE,FALSE,FALSE,NA
"OR4D1","+",4,0,5,0,1,0,0.000365764447695684,0,0,0,28109,58156393,1,FALSE,FALSE,FALSE,FALSE,NA
"OR4D11","+",0,1,0,1,0,1,0,0.000932835820895522,0,1,1939,59501636,1,FALSE,FALSE,FALSE,FALSE,NA
"OR4D9","+",1,0,1,0,1,0,0.00018723085564501,0,0,0,3493,59519350,1,FALSE,FALSE,FALSE,FALSE,NA
"OR4E1","-",26,4,65,8,2,3,0.00128700128700129,0.008,0.215909090909091,1,420270,414698,1,FALSE,FALSE,FALSE,FALSE,NA
"OR4F17","+",1,0,1,0,1,0,0.000299311583358276,0,0,0,39534,151130,1,FALSE,FALSE,FALSE,FALSE,NA
"OR4F29","-",0,1,0,1,0,1,0,0.000265886732252061,0,1,5781,181361505,1,FALSE,FALSE,FALSE,FALSE,NA
"OR4F5","+",1,0,1,0,1,0,0.000294464075382803,0,0,0,29726,99734,1,FALSE,FALSE,FALSE,FALSE,NA
"OR4F6","+",1,0,1,0,1,0,0.000485201358563804,0,0,0,2579,101803140,1,FALSE,FALSE,FALSE,FALSE,NA
"OR4K1","+",1,1,1,1,1,2,0.000695410292072323,0.00257731958762887,0,1,17377,3665,1,FALSE,FALSE,FALSE,FALSE,NA
"OR4K13","-",1,0,1,0,1,0,0.000495785820525533,0,0,0,4594,20029249,1,FALSE,FALSE,FALSE,FALSE,NA
"OR4K15","+",5,1,5,1,1,1,0.000495049504950495,0.000281531531531532,0,1,14759,23749,1,FALSE,FALSE,FALSE,FALSE,NA
"OR4K3","-",1,0,1,0,1,0,0.000643500643500643,0,0,0,1891,19866005,1,FALSE,FALSE,FALSE,FALSE,NA
"OR4K5","+",0,2,0,2,0,1,0,0.00602409638554217,0,1,2114,19922335,1,FALSE,FALSE,FALSE,FALSE,NA
"OR4Q2","+",1,0,1,0,1,0,0.000271591526344378,0,0,0,2390,19999671,1,FALSE,FALSE,FALSE,FALSE,NA
"OR4X1","+",1,0,1,0,1,0,0.00025419420437214,0,0,0,14443,48279221,1,FALSE,FALSE,FALSE,FALSE,NA
"OR4X2","+",1,0,1,0,1,0,0.000256344527044348,0,0,0,7567,48253582,1,FALSE,FALSE,FALSE,FALSE,NA
"OR51B5","-",0,1,0,1,0,1,0,0.00510204081632653,0,1,0,5389071,1,FALSE,FALSE,FALSE,FALSE,NA
"OR51E2","-",1,0,1,0,1,0,0.000485201358563804,0,0,0,24749,4722595,1,FALSE,FALSE,FALSE,FALSE,NA
"OR51F1","-",1,0,1,0,3,0,0.00152749490835031,0,0,0,10169,4758809,1,FALSE,FALSE,FALSE,FALSE,NA
"OR51F2","+",0,1,0,1,0,1,0,0.0454545454545455,0,1,5568,4827982,1,FALSE,FALSE,FALSE,FALSE,NA
"OR52A1","-",0,1,0,1,0,1,0,0.000768639508070715,0,1,4608,5156977,1,FALSE,FALSE,FALSE,FALSE,NA
"OR52E1","+",1,0,1,0,1,0,0.000294464075382803,0,0,0,9445,5080141,1,FALSE,FALSE,FALSE,FALSE,NA
"OR52E4","+",1,0,1,0,1,0,0.000241196333815726,0,0,0,10677,5895908,1,FALSE,FALSE,FALSE,FALSE,NA
"OR52E8","-",0,1,0,1,0,1,0,0.000932835820895522,0,1,11860,5869562,1,FALSE,FALSE,FALSE,FALSE,NA
"OR52H1","-",1,0,1,0,1,0,0.000428265524625268,0,0,0,1551,5547074,1,FALSE,FALSE,FALSE,FALSE,NA
"OR52N2","+",1,0,1,0,1,0,0.000485201358563804,0,0,0,2800,5817535,1,FALSE,FALSE,FALSE,FALSE,NA
"OR52N4","+",2,0,2,0,1,0,0.000303122158229767,0,0,0,3137,5758866,1,FALSE,FALSE,FALSE,FALSE,NA
"OR52R1","-",1,0,1,0,1,0,0.000477326968973747,0,0,0,13213,4790219,1,FALSE,FALSE,FALSE,FALSE,NA
"OR52W1","+",1,0,1,0,1,0,0.000236071765816808,0,0,0,1091,6201277,1,FALSE,FALSE,FALSE,FALSE,NA
"OR56A3","+",0,1,0,1,0,1,0,0.0000632911392405063,0,1,1954,5945392,1,FALSE,FALSE,FALSE,FALSE,NA
"OR56B4","+",2,0,2,0,1,0,0.00149700598802395,0,0,0,28042,6080032,1,FALSE,FALSE,FALSE,FALSE,NA
"OR5AK2","+",0,1,0,1,0,1,0,0.00108108108108108,0,1,38502,56950411,1,FALSE,FALSE,FALSE,FALSE,NA
"OR5AK4P","+",0,1,0,1,0,1,0,0.00338983050847458,0,1,68326,57106786,1,FALSE,FALSE,FALSE,FALSE,NA
"OR5AU1","-",0,1,0,1,0,1,0,0.00598802395209581,0,1,1217,21153719,1,FALSE,FALSE,FALSE,FALSE,NA
"OR5B21","-",2,1,5,1,1,2,0.000519480519480519,0.000126582278481013,0,1,17156,11351,1,FALSE,FALSE,FALSE,FALSE,NA
"OR5B3","-",0,1,0,1,0,1,0,0.000354233085370174,0,1,2150,58400314,1,FALSE,FALSE,FALSE,FALSE,NA
"OR5C1","+",0,1,0,1,0,1,0,0.008,0,1,10072,122778860,1,FALSE,FALSE,FALSE,FALSE,NA
"OR5D13","+",1,0,1,0,1,0,0.000509164969450102,0,0,0,42574,55730863,1,FALSE,FALSE,FALSE,FALSE,NA
"OR5H1","+",1,0,1,0,1,0,0.000342700479780672,0,0,0,21100,98111597,1,FALSE,FALSE,FALSE,FALSE,NA
"OR5H2","+",1,1,1,1,1,1,0.000307408545957578,0.000243368216110976,0,1,7210,6722,1,FALSE,FALSE,FALSE,FALSE,NA
"OR5H6","+",0,1,0,1,0,1,0,0.000311720698254364,0,1,33793,98230491,1,FALSE,FALSE,FALSE,FALSE,NA
"OR5K1","+",2,0,2,0,1,0,0.000477326968973747,0,0,0,20997,98457536,1,FALSE,FALSE,FALSE,FALSE,NA
"OR5K2","+",1,0,1,0,1,0,0.000958772770853308,0,0,0,12274,98485406,1,FALSE,FALSE,FALSE,FALSE,NA
"OR5M1","-",0,1,0,1,0,1,0,0.000265886732252061,0,1,2685,56616187,1,FALSE,FALSE,FALSE,FALSE,NA
"OR5M3","-",1,0,1,0,1,0,0.000271591526344378,0,0,0,881,56471419,1,FALSE,FALSE,FALSE,FALSE,NA
"OR5M8","-",1,1,1,1,1,1,0.000509164969450102,0.0000632911392405063,0,1,2730,42,1,FALSE,FALSE,FALSE,FALSE,NA
"OR5P3","-",1,0,1,0,1,0,0.000182381907714755,0,0,0,6098,7832070,1,FALSE,FALSE,FALSE,FALSE,NA
"OR5T2","-",1,0,1,0,1,0,0.00089126559714795,0,0,0,19141,56212964,1,FALSE,FALSE,FALSE,FALSE,NA
"OR6B1","+",0,1,0,1,0,1,0,0.00671140939597315,0,1,20766,144025698,1,FALSE,FALSE,FALSE,FALSE,NA
"OR6C1","+",0,1,0,1,0,1,0,0.0000632911392405063,0,1,681,55319918,1,FALSE,FALSE,FALSE,FALSE,NA
"OR6C6","-",1,0,1,0,1,0,0.000428265524625268,0,0,0,22525,55271762,1,FALSE,FALSE,FALSE,FALSE,NA
"OR6N2","-",0,1,0,1,0,1,0,0.000410004100041,0,1,20851,158798486,1,FALSE,FALSE,FALSE,FALSE,NA
"OR6X1","-",1,0,1,0,1,0,0.000182381907714755,0,0,0,8355,123762873,1,FALSE,FALSE,FALSE,FALSE,NA
"OR7A5","-",1,0,1,0,1,0,0.000182381907714755,0,0,0,5291,14821035,1,FALSE,FALSE,FALSE,FALSE,NA
"OR7C1","-",2,0,2,0,1,0,0.000182381907714755,0,0,0,9451,14809587,1,FALSE,FALSE,FALSE,FALSE,NA
"OR7C2","+",1,0,2,0,1,0,0.000131319763624425,0,0,0,2981,14945429,1,FALSE,FALSE,FALSE,FALSE,NA
"OR7D4","-",0,1,0,1,0,1,0,0.00497512437810945,0,1,2916,9217787,1,FALSE,FALSE,FALSE,FALSE,NA
"OR7E14P","+",1,0,1,0,1,0,0.000278009452321379,0,0,0,7948,17060992,1,FALSE,FALSE,FALSE,FALSE,NA
"OR7E24","+",0,2,0,2,0,1,0,0.0021978021978022,0,1,9480,9254852,1,FALSE,FALSE,FALSE,FALSE,NA
"OR7E91P","+",1,0,1,0,1,0,0.000182381907714755,0,0,0,1131,71031061,1,FALSE,FALSE,FALSE,FALSE,NA
"OR7G2","-",0,1,0,1,0,1,0,0.000126887450831113,0,1,678,9101590,1,FALSE,FALSE,FALSE,FALSE,NA
"OR7G3","-",1,0,1,0,1,0,0.000643500643500643,0,0,0,1193,9128143,1,FALSE,FALSE,FALSE,FALSE,NA
"OR8B12","-",0,1,0,1,0,1,0,0.00026581605528974,0,1,28074,124514647,1,FALSE,FALSE,FALSE,FALSE,NA
"OR8K3","+",1,0,1,0,1,0,0.000495049504950495,0,0,0,11082,56330327,1,FALSE,FALSE,FALSE,FALSE,NA
"OR8S1","+",1,1,1,1,1,1,0.000695410292072323,0.000716332378223496,0,1,9613,18284,1,FALSE,FALSE,FALSE,FALSE,NA
"OR9G4","-",1,0,1,0,1,0,0.000365764447695684,0,0,0,8263,56734564,1,FALSE,FALSE,FALSE,FALSE,NA
"OR9K2","+",1,0,1,0,1,0,0.000805152979066023,0,0,0,18308,55111460,1,FALSE,FALSE,FALSE,FALSE,NA
"OR9Q1","+",1,1,1,1,1,1,0.00131752305665349,0.00543478260869565,0,1,69331,146802,1,FALSE,FALSE,FALSE,FALSE,NA
"ORAI1","+",10,0,14,0,1,0,0.000477326968973747,0,0,0,10730,121646125,1,FALSE,FALSE,FALSE,FALSE,NA
"ORAI2","+",4,0,5,0,1,0,0.000519480519480519,0,0,0,0,102448833,1,TRUE,FALSE,FALSE,FALSE,NA
"ORAI3","+",1,0,1,0,1,0,0.000278009452321379,0,0,0,24,30954962,1,FALSE,FALSE,FALSE,FALSE,NA
"ORC1","-",2,2,2,2,1,2,0.000217580504786771,0.00338983050847458,0.166666666666667,1,0,21796,1,FALSE,FALSE,TRUE,FALSE,NA
"ORC2","-",9,2,9,2,1,2,0.00166112956810631,0.000265886732252061,0.166666666666667,1,0,39490,1,FALSE,FALSE,FALSE,FALSE,NA
"ORC3","+",7,2,8,3,2,2,0.000736919675755343,0.00354609929078014,0.166666666666667,1,3638,69207,1,FALSE,FALSE,TRUE,FALSE,NA
"ORC4","-",10,4,11,6,2,1,0.00113636363636364,0.00126903553299492,0,1,0,75022,0.33338720103426,FALSE,FALSE,TRUE,FALSE,NA
"ORC5","-",14,3,16,6,2,5,0.00169779286926995,0.00387596899224806,0.333333333333333,1,0,60927,0.120649216624449,FALSE,FALSE,TRUE,FALSE,NA
"ORMDL1","-",2,1,2,1,2,2,0.000598623166716552,0.00790513833992095,0,1,268,5210,1,FALSE,FALSE,FALSE,FALSE,NA
"ORMDL2","+",1,0,1,0,1,0,0.000643500643500643,0,0,0,0,55819560,1,FALSE,FALSE,FALSE,FALSE,NA
"ORMDL3","-",1,1,1,1,1,1,0.000219058050383352,0.000126887450831113,0,1,4470,10180,1,FALSE,FALSE,FALSE,FALSE,NA
"OS9","+",12,4,16,5,3,3,0.000723589001447178,0.00387596899224806,0.228571428571429,1,14688,35687,1,FALSE,FALSE,TRUE,FALSE,NA
"OSBP","-",7,1,9,1,1,2,0.000509164969450102,0.000721761097076868,0,2,17892,66946,1,FALSE,FALSE,FALSE,FALSE,NA
"OSBP2","+",8,4,8,5,2,1,0.001,0.00338983050847458,0,1,3917,173803,0.102564102564103,FALSE,FALSE,TRUE,FALSE,NA
"OSBPL10","-",4,1,4,2,1,2,0.000509164969450102,0.00176991150442478,0.166666666666667,1,0,224214,0.0666666666666666,FALSE,FALSE,FALSE,FALSE,NA
"OSBPL11","-",12,3,14,5,3,1,0.000847457627118644,0.000442086648983201,0,1,64767,129519,0.12796697626419,FALSE,FALSE,FALSE,FALSE,NA
"OSBPL1A","-",6,2,9,2,1,4,0.00255102040816327,0.0253164556962025,0.3,1,0,199071,1,FALSE,FALSE,TRUE,FALSE,NA
"OSBPL2","+",5,1,5,2,1,1,0.000649772579597141,0.000848176420695505,0,1,0,42764,0.142857142857143,FALSE,FALSE,FALSE,FALSE,NA
"OSBPL3","-",21,6,27,12,2,6,0.00169779286926995,0.013986013986014,0.296296296296296,2,60559,214853,0.286932928479091,TRUE,FALSE,TRUE,FALSE,NA
"OSBPL5","-",1,2,1,2,1,1,0.000241196333815726,0.00218340611353712,0,1,10639,38314,1,FALSE,FALSE,FALSE,FALSE,NA
"OSBPL6","+",3,0,4,0,1,0,0.0053475935828877,0,0,0,0,178334552,1,FALSE,FALSE,FALSE,FALSE,NA
"OSBPL7","-",1,0,1,0,1,0,0.000432338953739732,0,0,0,13336,47794030,1,FALSE,FALSE,FALSE,FALSE,NA
"OSBPL8","-",24,6,38,9,3,1,0.00492610837438424,0.00826446280991736,0,1,56307,251512,0.465314859167214,FALSE,FALSE,FALSE,FALSE,NA
"OSBPL9","+",14,4,18,5,2,4,0.00131752305665349,0.027972027972028,0.3,1,0,167446,1,FALSE,FALSE,TRUE,FALSE,NA
"OSCAR","-",2,0,2,0,1,0,0.000643500643500643,0,0,0,4541,54099585,1,FALSE,FALSE,FALSE,FALSE,NA
"OSER1","-",1,0,1,0,1,0,0.000256344527044348,0,0,0,0,44202537,1,FALSE,FALSE,FALSE,FALSE,NA
"OSER1-AS1","+",0,1,0,1,0,1,0,0.000957854406130268,0,1,3707,44229734,1,FALSE,FALSE,FALSE,FALSE,NA
"OSGEP","-",4,1,4,1,1,1,0.000495785820525533,0.000126887450831113,0,1,5444,12402,1,FALSE,FALSE,FALSE,FALSE,NA
"OSGEPL1","-",3,0,4,0,2,0,0.000508388408744281,0,0,0,0,189758693,1,FALSE,FALSE,FALSE,FALSE,NA
"OSGIN1","+",1,0,1,0,1,0,0.000509164969450102,0,0,0,11179,83942042,1,FALSE,FALSE,FALSE,FALSE,NA
"OSGIN2","+",6,2,7,2,1,2,0.00255102040816327,0.000820008200082001,0.166666666666667,1,50341,74931,1,FALSE,FALSE,TRUE,FALSE,NA
"OSMR","+",1,0,1,0,1,0,0.000722021660649819,0,0,0,0,38860899,1,FALSE,FALSE,FALSE,FALSE,NA
"OSMR-AS1","-",1,0,1,0,1,0,0.000241196333815726,0,0,0,0,38807446,1,FALSE,FALSE,FALSE,FALSE,NA
"OSR1","-",0,2,0,2,0,1,0,0.000848176420695505,0,1,211527,19570138,1,FALSE,FALSE,FALSE,FALSE,NA
"OST4","-",0,1,0,1,0,1,0,0.000243368216110976,0,1,3073,27074772,1,FALSE,FALSE,FALSE,FALSE,NA
"OSTC","+",3,1,3,1,2,3,0.000864677907479464,0.00645161290322581,0,1,8759,20624,1,FALSE,FALSE,TRUE,FALSE,NA
"OSTF1","+",15,4,21,5,2,3,0.0019723865877712,0.00471698113207547,0.266666666666667,1,144700,188496,1,FALSE,FALSE,FALSE,FALSE,NA
"OSTM1","-",3,2,3,2,1,1,0.000695410292072323,0.00892857142857143,0,1,0,23389,1,FALSE,FALSE,FALSE,FALSE,NA
"OSTM1-AS1","+",1,1,1,1,1,1,0.000643500643500643,0.0087719298245614,0,1,0,2452,1,FALSE,FALSE,FALSE,FALSE,NA
"OSTN","+",0,1,0,1,0,1,0,0.00257731958762887,0,1,0,191256227,1,FALSE,FALSE,FALSE,FALSE,NA
"OTC","+",1,0,1,0,1,0,0.000428265524625268,0,0,0,0,38383697,1,FALSE,FALSE,FALSE,FALSE,NA
"OTOA","+",1,2,1,2,1,1,0.000182381907714755,0.000311720698254364,0,1,9336,28391,1,FALSE,FALSE,FALSE,FALSE,NA
"OTOF","-",2,1,2,1,1,1,0.00113636363636364,0.00176991150442478,0,1,0,56309,1,TRUE,FALSE,FALSE,FALSE,NA
"OTOGL","+",3,1,3,1,1,2,0.00102564102564103,0.000486736432221952,0,1,72286,98124,1,FALSE,FALSE,FALSE,FALSE,NA
"OTOL1","+",7,5,8,5,1,1,0.000509164969450102,0.00222222222222222,0,1,700204,727325,1,FALSE,FALSE,FALSE,FALSE,NA
"OTOP1","-",1,0,1,0,1,0,0.000257400257400257,0,0,0,0,4205480,1,FALSE,FALSE,FALSE,FALSE,NA
"OTOP3","+",0,1,0,1,0,1,0,0.0021978021978022,0,1,0,74942429,1,FALSE,FALSE,TRUE,FALSE,NA
"OTOR","+",1,0,1,0,1,0,0.000509164969450102,0,0,0,119621,16871785,1,FALSE,FALSE,FALSE,FALSE,NA
"OTOS","-",1,2,1,2,1,1,0.000299311583358276,0.00497512437810945,0,1,127174,125068,1,FALSE,FALSE,FALSE,FALSE,NA
"OTUB1","+",2,0,2,0,1,0,0.00169779286926995,0,0,0,2119,63995843,1,FALSE,FALSE,FALSE,FALSE,NA
"OTUD1","+",3,2,3,2,1,1,0.000278009452321379,0.000265886732252061,0,1,120292,121083,1,FALSE,FALSE,FALSE,FALSE,NA
"OTUD3","+",3,2,3,2,1,1,0.000241196333815726,0.000859106529209622,0,2,30844,62746,1,FALSE,FALSE,FALSE,FALSE,NA
"OTUD4","-",10,3,10,6,2,4,0.00139082058414465,0.00256410256410256,0.25,1,146806,192519,1,FALSE,FALSE,TRUE,FALSE,NA
"OTUD5","-",23,4,42,4,9,1,0.0044620723847298,0.00112739571589628,0,1,481,34542,0.609302325581395,FALSE,FALSE,TRUE,FALSE,NA
"OTUD6B","+",5,5,7,7,1,2,0.000477326968973747,0.0124223602484472,0.107142857142857,1,6381,17876,1,FALSE,FALSE,FALSE,FALSE,NA
