"gene_name","gene_ort","TDN_num_patients","TP_num_patients","TDN_num_sites","TP_num_sites","TDN_peak_abund","TP_peak_abund","TDN_peak_relAbund","TP_peak_relAbund","abund_gini","long_count","max_geneDist","genomic_range","ort_fisher_test","On_Onco_List","Top_1pc_Abund","Top_10pc_Abund","Within_Cluster","Cluster_target.min"
"LGR6","+",0,1,0,1,0,1,0,0.00218340611353712,0,1,0,202258928,1,TRUE,FALSE,FALSE,FALSE,NA
"LGSN","-",1,1,1,1,1,1,0.00016095284081764,0.0000632911392405063,0,1,36814,86358,1,FALSE,FALSE,FALSE,FALSE,NA
"LHFP","-",0,1,0,1,0,1,0,0.000859106529209622,0,1,0,39437824,1,TRUE,FALSE,FALSE,FALSE,NA
"LHFPL1","-",1,0,1,0,1,0,0.000182381907714755,0,0,0,60324,112570326,1,FALSE,FALSE,FALSE,FALSE,NA
"LHFPL3","+",0,1,0,1,0,1,0,0.00598802395209581,0,1,0,104784140,1,FALSE,FALSE,FALSE,FALSE,NA
"LHFPL3-AS2","-",0,1,0,1,0,2,0,0.000126582278481013,0,1,21899,104948544,1,FALSE,FALSE,FALSE,FALSE,NA
"LHFPL4","-",1,1,2,1,1,1,0.000182381907714755,0.00176991150442478,0,1,24314,4966,0.333333333333333,FALSE,FALSE,FALSE,FALSE,NA
"LHFPL5","+",0,1,0,1,0,1,0,0.000768639508070715,0,1,0,35807043,1,FALSE,FALSE,FALSE,FALSE,NA
"LHPP","+",2,1,2,1,1,1,0.00132978723404255,0.0000632911392405063,0,1,0,56859,1,FALSE,FALSE,FALSE,FALSE,NA
"LHX5-AS1","+",0,1,0,1,0,1,0,0.000354233085370174,0,1,126347,113606828,1,FALSE,FALSE,FALSE,FALSE,NA
"LHX8","+",1,0,2,0,1,0,0.000241196333815726,0,0,0,117310,75153642,1,FALSE,FALSE,FALSE,FALSE,NA
"LHX9","+",1,1,1,1,1,6,0.00018723085564501,0.000379746835443038,0,1,61133,46836,1,FALSE,FALSE,FALSE,FALSE,NA
"LIAS","+",1,1,1,1,3,1,0.0012847965738758,0.00026581605528974,0,1,0,1504,1,FALSE,FALSE,FALSE,FALSE,NA
"LIF","-",1,1,1,1,2,1,0.000374461711290021,0.000911577028258888,0,1,23222,12146,1,FALSE,FALSE,FALSE,FALSE,NA
"LIG1","-",5,6,6,6,1,6,0.000282406099971759,0.00461183704842429,0.388888888888889,1,1310,52088,0.08008658008658,FALSE,FALSE,TRUE,FALSE,NA
"LILRB1","+",1,0,1,0,3,0,0.000547145723144264,0,0,0,0,54619580,1,FALSE,FALSE,FALSE,FALSE,NA
"LILRB3","-",0,1,0,1,0,5,0,0.0120772946859903,0,1,2797,54213480,1,FALSE,FALSE,FALSE,FALSE,NA
"LILRB4","+",1,0,1,0,2,0,0.000564812199943519,0,0,0,0,54666078,1,FALSE,FALSE,FALSE,FALSE,NA
"LILRB5","-",1,0,1,0,1,0,0.000495049504950495,0,0,0,3193,54260501,1,FALSE,FALSE,FALSE,FALSE,NA
"LIM2","-",3,1,3,2,1,1,0.000485201358563804,0.0000632911392405063,0,1,2993,10625,0.4,FALSE,FALSE,FALSE,FALSE,NA
"LIMA1","-",9,6,17,10,3,1,0.00145560407569141,0.0277777777777778,0,2,13332,123466,0.424408848207475,FALSE,FALSE,TRUE,FALSE,NA
"LIMD1","+",4,1,4,1,1,3,0.00132978723404255,0.00993377483443709,0,1,9843,94500,1,TRUE,FALSE,TRUE,FALSE,NA
"LIMK1","+",2,1,2,1,1,1,0.000182381907714755,0.00338983050847458,0,1,22285,36674,0.333333333333333,TRUE,FALSE,FALSE,FALSE,NA
"LIMK2","+",2,1,3,1,1,2,0.000643500643500643,0.000820008200082001,0,1,0,52676,1,FALSE,FALSE,TRUE,FALSE,NA
"LIMS1","+",3,0,3,0,1,0,0.000958772770853308,0,0,0,0,108634453,1,FALSE,FALSE,FALSE,FALSE,NA
"LIMS2","-",1,0,1,0,1,0,0.000643500643500643,0,0,0,0,127669606,1,FALSE,FALSE,FALSE,FALSE,NA
"LIN28A","+",1,0,1,0,1,0,0.000182381907714755,0,0,0,0,26423970,1,FALSE,FALSE,FALSE,FALSE,NA
"LIN28B-AS1","-",1,0,1,0,1,0,0.000182381907714755,0,0,0,0,104938450,1,FALSE,FALSE,FALSE,FALSE,NA
"LIN37","+",3,1,4,1,2,1,0.000564812199943519,0.000410004100041,0,1,0,1737,1,FALSE,FALSE,FALSE,FALSE,NA
"LIN52","+",5,4,6,4,5,1,0.000656598818122127,0.0125,0,1,6130,108781,1,FALSE,FALSE,TRUE,FALSE,NA
"LIN54","-",5,4,8,5,2,1,0.000428265524625268,0.0277777777777778,0,1,0,46490,0.292929292929293,FALSE,FALSE,FALSE,FALSE,NA
"LIN7C","-",5,3,5,3,3,4,0.00398936170212766,0.000507549803324451,0.333333333333333,1,1482,9492,0.464285714285714,FALSE,FALSE,TRUE,FALSE,NA
"LIN9","-",9,6,13,7,2,1,0.00166112956810631,0.0050761421319797,0,1,18509,96264,1,FALSE,FALSE,TRUE,FALSE,NA
"LINC-PINT","-",10,6,13,7,1,2,0.00132978723404255,0.00826446280991736,0.107142857142857,2,1881,216643,0.00472136222910217,FALSE,FALSE,FALSE,FALSE,NA
"LINC00052","+",0,2,0,2,0,4,0,0.0036231884057971,0.3,1,162832,87618425,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00112","+",1,0,1,0,1,0,0.000643500643500643,0,0,0,1877,41719459,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00113","+",3,2,5,2,1,1,0.00089126559714795,0.0277777777777778,0,1,158063,232468,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00114","-",1,1,1,1,1,1,0.000428265524625268,0.000360880548538434,0,1,2009,26193,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00115","-",1,0,1,0,1,0,0.00016095284081764,0,0,0,2450,823755,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00158","-",4,3,4,6,1,1,0.000722021660649819,0.00241545893719807,0,2,68648,168075,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00161","+",3,3,3,3,1,1,0.000241196333815726,0.00387596899224806,0,1,103442,141619,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00167","+",0,1,0,1,0,1,0,0.000768639508070715,0,1,29726,130035212,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00173","+",1,1,1,1,1,1,0.000182381907714755,0.000848176420695505,0,1,10280,18166,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00174","-",2,0,2,0,1,0,0.000282406099971759,0,0,0,40695,66441103,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00189","+",1,1,1,1,1,1,0.00018723085564501,0.00108108108108108,0,1,0,39828,1,FALSE,FALSE,TRUE,FALSE,NA
"LINC00208","+",1,0,1,0,1,0,0.000485201358563804,0,0,0,0,11578776,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00211","-",0,2,0,2,0,1,0,0.000768639508070715,0,1,55601,37814980,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00221","+",2,2,3,2,1,6,0.000235349493998588,0.000859106529209622,0.357142857142857,2,76501,106723,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00226","+",5,6,10,9,3,3,0.00398936170212766,0.00276243093922652,0.161616161616161,2,153800,246412,0.169802333889021,FALSE,FALSE,FALSE,FALSE,NA
"LINC00229","-",1,0,1,0,1,0,0.000241196333815726,0,0,0,3050,44603277,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00238","+",0,3,0,3,0,1,0,0.00429184549356223,0,1,325078,66470709,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00240","+",0,1,0,1,0,1,0,0.0000632911392405063,0,1,0,27010019,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00243","-",6,2,16,3,2,2,0.00102564102564103,0.000820008200082001,0.133333333333333,1,9816,31282,0.545923632610939,FALSE,FALSE,TRUE,FALSE,NA
"LINC00254","-",1,2,1,4,1,4,0.00016095284081764,0.00364630811303555,0.321428571428571,1,4545,8314,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00265","+",2,0,2,0,1,0,0.00166112956810631,0,0,0,45969,39840592,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00266-1","+",0,1,0,1,0,1,0,0.0000632911392405063,0,1,0,64299441,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00269","+",0,1,0,1,0,1,0,0.00826446280991736,0,1,110287,69320211,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00271","+",4,4,7,5,1,14,0.000428265524625268,0.00510204081632653,0.568421052631579,3,66894,215061,1,FALSE,FALSE,TRUE,FALSE,NA
"LINC00272","+",1,0,1,0,1,0,0.000131319763624425,0,0,0,6068,182420881,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00273","-",1,3,1,3,1,1,0.000485201358563804,0.000911577028258888,0,1,112780,205462,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00276","-",0,1,0,1,0,1,0,0.00176991150442478,0,1,0,14283149,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00278","+",3,4,5,5,1,1,0.000495049504950495,0.00078125,0,1,104975,192680,1,FALSE,FALSE,TRUE,FALSE,NA
"LINC00279","+",2,0,2,0,1,0,0.00166112956810631,0,0,0,311805,8377245,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00282","-",1,1,1,1,1,1,0.00018723085564501,0.000354233085370174,0,1,5673,26725,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00290","-",4,7,4,10,2,4,0.00099009900990099,0.0256410256410256,0.207692307692307,2,1359790,1562403,0.520479520479521,FALSE,FALSE,FALSE,FALSE,NA
"LINC00293","+",1,1,1,1,1,1,0.000182381907714755,0.000848176420695505,0,1,167877,260169,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00299","-",4,3,4,5,4,1,0.000970402717127608,0.00241545893719807,0,1,96851,421808,0.523809523809524,FALSE,FALSE,FALSE,FALSE,NA
"LINC00303","-",2,0,2,0,1,0,0.000805152979066023,0,0,0,57099,204008584,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00305","-",0,1,0,1,0,1,0,0.0010482180293501,0,1,0,64114831,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00308","+",4,5,8,9,3,1,0.000723589001447178,0.00338983050847458,0,1,463779,437565,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00310","+",2,0,2,0,1,0,0.000485201358563804,0,0,0,60951,34250870,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00311","+",0,1,0,1,0,1,0,0.00176991150442478,0,1,6869,85294948,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00312","+",0,1,0,1,0,1,0,0.0000632911392405063,0,1,1417,8576085,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00314","+",1,2,1,2,1,1,0.000182381907714755,0.000768639508070715,0,1,92561,39869,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00320","-",4,3,4,6,1,1,0.000495049504950495,0.00078125,0,1,701465,765786,0.571428571428572,FALSE,FALSE,TRUE,FALSE,NA
"LINC00323","-",0,1,0,1,0,1,0,0.000911577028258888,0,1,110457,41031042,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00324","-",1,0,1,0,1,0,0.000219058050383352,0,0,0,4527,8216102,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00330","-",0,1,0,2,0,1,0,0.00671140939597315,0,1,38488,44800308,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00331","-",1,1,1,1,1,1,0.000428265524625268,0.000360880548538434,0,1,235805,307523,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00332","+",1,1,1,1,1,1,0.00016095284081764,0.00229885057471264,0,1,167118,121727,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00333","+",7,7,9,13,1,4,0.000495049504950495,0.00671140939597315,0.20814479638009,1,126662,664754,1,FALSE,FALSE,TRUE,FALSE,NA
"LINC00336","-",0,1,0,1,0,1,0,0.000354233085370174,0,1,7459,33600797,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00339","+",1,0,1,0,1,0,0.000162443144899285,0,0,0,0,22029566,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00342","-",1,1,1,1,1,1,0.00166112956810631,0.0000632911392405063,0,1,70159,66869,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00343","+",1,1,1,1,1,1,0.000241196333815726,0.00387596899224806,0,1,0,7809,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00346","-",0,1,0,1,0,1,0,0.000693000693000693,0,1,14481,110849505,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00348","+",4,1,4,1,1,1,0.000485201358563804,0.000768639508070715,0,1,385996,648044,0.2,FALSE,FALSE,FALSE,FALSE,NA
"LINC00350","+",0,1,0,1,0,1,0,0.00112739571589628,0,1,2328,19590818,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00351","+",0,1,0,1,0,1,0,0.000932835820895522,0,1,0,85542077,1,FALSE,FALSE,TRUE,FALSE,NA
"LINC00353","-",0,1,0,1,0,1,0,0.0000632911392405063,0,1,55667,89620080,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00354","+",1,0,1,0,1,0,0.000131319763624425,0,0,0,38255,111855122,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00355","-",4,3,4,3,1,2,0.000307408545957578,0.0833333333333333,0.166666666666667,1,495578,504673,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00358","-",0,1,0,1,0,1,0,0.000311720698254364,0,1,197108,61806416,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00359","-",0,1,0,1,0,1,0,0.0000632911392405063,0,1,34491,96906789,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00363","+",1,1,1,1,1,1,0.000182381907714755,0.00224719101123596,0,1,67711,74132,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00364","+",0,2,0,2,0,1,0,0.000768639508070715,0,1,117813,67497807,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00371","-",1,0,1,0,1,0,0.00016095284081764,0,0,0,0,51160407,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00374","-",1,1,1,1,1,1,0.000428265524625268,0.000716332378223496,0,1,549251,569269,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00375","-",1,1,1,3,1,1,0.000131319763624425,0.000354233085370174,0,1,129568,290840,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00376","-",2,2,2,3,1,2,0.00018723085564501,0.000708466170740347,0.133333333333333,1,186180,98297,0.4,FALSE,FALSE,FALSE,FALSE,NA
"LINC00377","+",2,2,2,2,1,1,0.000235349493998588,0.000265886732252061,0,1,296117,219613,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00378","+",1,1,1,1,1,1,0.000182381907714755,0.000716332378223496,0,1,101054,130881,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00379","-",1,1,1,1,1,1,0.000303122158229767,0.0026525198938992,0,1,0,3122,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00381","+",0,1,0,1,0,1,0,0.000243368216110976,0,1,5476,74440635,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00382","+",1,0,1,0,1,0,0.000643500643500643,0,0,0,0,79897741,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00383","+",1,1,1,2,1,12,0.00018723085564501,0.00241545893719807,0.423076923076923,2,102110,290134,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00390","-",1,0,1,0,1,0,0.000235349493998588,0,0,0,0,44113763,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00392","+",2,2,2,2,1,1,0.000235349493998588,0.00176991150442478,0,1,215511,250328,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00397","-",0,2,0,2,0,4,0,0.000884173297966401,0.3,1,50506,87753682,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00399","+",0,1,0,1,0,1,0,0.00176991150442478,0,1,8439,109410078,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00400","+",1,0,1,0,1,0,0.000428265524625268,0,0,0,18317,43177783,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00402","+",4,2,5,2,1,2,0.00132978723404255,0.00112739571589628,0.166666666666667,1,61642,85386,1,FALSE,FALSE,TRUE,FALSE,NA
"LINC00403","+",1,0,1,0,1,0,0.000241196333815726,0,0,0,1025,111971284,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00408","+",1,1,1,1,1,1,0.000495049504950495,0.00026581605528974,0,1,7892,17229,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00410","-",1,1,1,1,1,1,0.000162443144899285,0.000243368216110976,0,1,62570,29126,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00412","-",1,1,1,1,1,1,0.000495049504950495,0.000957854406130268,0,1,3840,1131,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00424","-",1,1,1,1,1,1,0.000908265213442325,0.0031055900621118,0,1,124145,126129,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00426","-",1,1,1,1,1,1,0.000307408545957578,0.00602409638554217,0,1,3600,6628,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00430","+",3,1,3,1,1,1,0.000958772770853308,0.0000632911392405063,0,1,517546,789706,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00433","+",1,1,1,3,1,2,0.000495049504950495,0.000126582278481013,0.133333333333333,1,83082,97554,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00437","-",0,2,0,2,0,1,0,0.0204081632653061,0,1,0,38655137,1,FALSE,FALSE,TRUE,FALSE,NA
"LINC00440","+",0,1,0,1,0,1,0,0.0000632911392405063,0,1,2885,89283125,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00443","+",1,0,1,0,1,0,0.000182381907714755,0,0,0,182902,106855082,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00448","-",2,3,2,6,1,4,0.000219058050383352,0.000859106529209622,0.277777777777778,1,185588,377593,1,FALSE,FALSE,TRUE,FALSE,NA
"LINC00456","-",0,1,0,1,0,1,0,0.00112739571589628,0,1,26127,97146254,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00457","-",2,1,2,1,1,1,0.000182381907714755,0.00222222222222222,0,1,58452,308512,0.333333333333333,FALSE,FALSE,TRUE,FALSE,NA
"LINC00460","+",2,2,2,3,1,1,0.000182381907714755,0.00229885057471264,0,1,285523,340393,0.4,FALSE,FALSE,FALSE,FALSE,NA
"LINC00461","-",1,1,1,1,2,1,0.000482392667631452,0.00227790432801822,0,1,0,30811,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00466","-",1,2,1,2,1,1,0.00492610837438424,0.00354609929078014,0,1,143368,284730,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00467","+",1,2,2,2,1,1,0.000131319763624425,0.0033112582781457,0,1,10715,50433,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00469","-",1,1,1,2,1,1,0.000722021660649819,0.008,0,1,119647,130873,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00470","-",1,1,1,1,1,1,0.000182381907714755,0.0000632911392405063,0,1,113595,251551,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00471","-",3,0,3,0,1,0,0.000485201358563804,0,0,0,5980,231512941,1,FALSE,FALSE,TRUE,FALSE,NA
"LINC00476","-",0,1,0,1,0,1,0,0.00497512437810945,0,1,102205,95703882,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00477","-",1,0,1,0,1,0,0.000428265524625268,0,0,0,0,24583206,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00484","+",5,3,7,3,1,3,0.000428265524625268,0.00826446280991736,0.266666666666667,1,14000,85894,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00486","+",1,0,1,0,1,0,0.000241196333815726,0,0,0,0,32886123,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00492","+",1,0,1,0,1,0,0.00016095284081764,0,0,0,0,102587192,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00494","+",0,2,0,2,0,1,0,0.00598802395209581,0,1,129924,48481648,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00499","+",2,0,2,0,1,0,0.000303122158229767,0,0,0,130225,138554569,1,FALSE,FALSE,TRUE,FALSE,NA
"LINC00501","+",2,1,2,1,1,1,0.000908265213442325,0.00288184438040346,0,1,40499,53994,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00504","-",0,1,0,1,0,2,0,0.0124223602484472,0,1,0,14518451,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00506","+",2,2,2,2,1,1,0.000241196333815726,0.00229885057471264,0,2,28145,39092,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00511","-",1,0,1,0,1,0,0.000182381907714755,0,0,0,0,72609263,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00513","+",0,1,0,1,0,1,0,0.000360880548538434,0,1,0,130919746,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00515","-",1,0,1,0,1,0,0.00016095284081764,0,0,0,299,25582475,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00517","-",1,1,1,1,1,1,0.000182381907714755,0.000243368216110976,0,1,133087,125593,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00521","+",0,1,0,1,0,1,0,0.000311720698254364,0,1,3995,93993274,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00526","-",0,1,0,1,0,1,0,0.0031055900621118,0,1,10743,5225980,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00533","-",0,2,0,2,0,1,0,0.00354609929078014,0,1,66336,28720811,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00534","+",1,1,1,1,1,1,0.000282406099971759,0.0000632911392405063,0,1,78708,70031,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00535","-",1,0,1,0,1,0,0.00492610837438424,0,0,0,0,93690441,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00536","-",6,4,7,5,1,5,0.000958772770853308,0.0454545454545455,0.355555555555556,1,121799,523494,0.558080808080808,FALSE,TRUE,TRUE,FALSE,NA
"LINC00540","+",1,2,1,2,1,1,0.000162443144899285,0.000360880548538434,0,1,67179,171009,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00548","-",1,0,1,0,1,0,0.00016095284081764,0,0,0,27096,40247598,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00550","-",1,2,2,2,1,1,0.000182381907714755,0.00241545893719807,0,1,496279,612154,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00554","-",0,1,0,1,0,1,0,0.00288184438040346,0,1,23836,100021745,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00558","+",1,2,1,2,1,2,0.000182381907714755,0.00218340611353712,0.166666666666667,1,286597,432242,0.333333333333333,FALSE,FALSE,FALSE,FALSE,NA
"LINC00559","-",0,2,0,2,0,1,0,0.00354609929078014,0,1,127735,90072947,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00560","+",3,5,4,7,1,6,0.000241196333815726,0.00104493207941484,0.373626373626374,2,291144,317818,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00562","-",2,1,2,1,1,1,0.000182381907714755,0.00497512437810945,0,1,472055,477524,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00563","-",1,0,1,0,1,0,0.000428265524625268,0,0,0,3474,46301318,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00564","-",2,5,2,6,1,1,0.00132978723404255,0.0588235294117647,0,1,1323641,1379452,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00571","-",1,0,1,0,1,0,0.000241196333815726,0,0,0,11977,38155209,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00574","+",2,0,2,0,1,0,0.000282406099971759,0,0,0,74299,169877172,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00578","+",5,2,7,2,3,1,0.00148514851485149,0.000932835820895522,0,1,26396,350062,1,FALSE,FALSE,TRUE,FALSE,NA
"LINC00581","-",1,1,1,1,1,1,0.000241196333815726,0.0000632911392405063,0,1,29995,25507,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00583","+",0,1,0,1,0,1,0,0.0000632911392405063,0,1,18826,13964433,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00587","+",2,1,3,1,2,1,0.000643500643500643,0.00026581605528974,0,1,195558,484715,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00589","-",6,2,7,4,1,1,0.000643500643500643,0.000243368216110976,0,1,175193,159300,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00593","+",1,0,1,0,1,0,0.000241196333815726,0,0,0,0,69839634,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00595","+",1,1,1,1,5,1,0.00120598166907863,0.00355871886120996,0,1,287493,72762,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00598","-",2,1,2,1,1,1,0.000303122158229767,0.008,0,1,12361,154272,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00599","-",1,0,1,0,1,0,0.000241196333815726,0,0,0,24281,9875782,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00603","+",6,4,13,5,1,3,0.000722021660649819,0.0277777777777778,0.25,1,305839,416587,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00605","-",1,0,1,0,1,0,0.000182381907714755,0,0,0,29616,103218644,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00607","-",1,0,1,0,1,0,0.000182381907714755,0,0,0,0,215840617,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00612","-",1,1,1,2,1,2,0.000219058050383352,0.000721761097076868,0.166666666666667,1,17821,21813,0.333333333333333,FALSE,FALSE,FALSE,FALSE,NA
"LINC00613","-",2,1,2,1,1,1,0.000307408545957578,0.00632911392405063,0,1,351165,737545,0.333333333333333,FALSE,FALSE,FALSE,FALSE,NA
"LINC00615","+",1,1,1,1,1,1,0.000485201358563804,0.000859106529209622,0,1,302011,173499,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00616","-",1,1,1,1,1,1,0.000282406099971759,0.0026525198938992,0,1,79480,86532,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00618","+",1,4,1,4,1,1,0.000162443144899285,0.00602409638554217,0,1,220774,239608,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00621","-",1,3,1,4,1,1,0.000643500643500643,0.00176991150442478,0,1,256248,326192,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00623","+",1,0,1,0,1,0,0.00016095284081764,0,0,0,0,120928886,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00624","-",1,0,1,0,1,0,0.000307408545957578,0,0,0,0,147510123,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00630","+",3,1,3,1,1,2,0.000495049504950495,0.000442086648983201,0,1,4591,118700,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00632","+",3,1,3,1,1,1,0.00089126559714795,0.000768639508070715,0,1,71762,111268,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00635","-",0,1,0,1,0,1,0,0.0000632911392405063,0,1,0,107853370,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00637","+",0,1,0,1,0,1,0,0.0000632911392405063,0,1,4130,103862179,1,FALSE,FALSE,FALSE,FALSE,NA
"LINC00638","+",2,1,2,1,1,1,0.000307408545957578,0.000848176420695505,0,1,11178,21051,0.333333333333333,FALSE,FALSE,FALSE,FALSE,NA
"LINC00639","-",1,0,1,0,1,0,0.000241196333815726,0,0,0,0,38902493,1,FALSE,FALSE,FALSE,FALSE,NA
