"gene_name","gene_ort","TDN_num_patients","TP_num_patients","TDN_num_sites","TP_num_sites","TDN_peak_abund","TP_peak_abund","TDN_peak_relAbund","TP_peak_relAbund","abund_gini","long_count","max_geneDist","genomic_range","ort_fisher_test","On_Onco_List","Top_1pc_Abund","Top_10pc_Abund","Within_Cluster","Cluster_target.min"
"SRCIN1","-",1,0,1,0,1,0,0.000182381907714755,0,0,0,31684,38637614,1,FALSE,FALSE,FALSE,FALSE,NA
"SREBF2","+",6,0,26,0,1,0,0.000643500643500643,0,0,0,0,41890304,1,FALSE,FALSE,TRUE,FALSE,NA
"SREK1","+",2,0,2,0,1,0,0.00102564102564103,0,0,0,0,66167663,1,FALSE,TRUE,TRUE,FALSE,NA
"SREK1IP1","-",1,0,1,0,1,0,0.000131319763624425,0,0,0,0,64737165,1,FALSE,FALSE,FALSE,FALSE,NA
"SRFBP1","+",4,0,6,0,1,0,0.00102564102564103,0,0,0,4358,122032958,1,FALSE,FALSE,TRUE,FALSE,NA
"SRGAP1","+",2,0,2,0,1,0,0.000719424460431655,0,0,0,10696,64158559,1,FALSE,FALSE,TRUE,FALSE,NA
"SRGAP2","+",2,0,2,0,1,0,0.00018723085564501,0,0,0,0,206360813,1,FALSE,FALSE,FALSE,FALSE,NA
"SRGAP2C","+",0,1,0,1,0,1,0,0.000932835820895522,0,1,0,121259339,1,FALSE,FALSE,TRUE,FALSE,NA
"SRGAP2D","+",1,0,1,0,1,0,0.00016095284081764,0,0,0,0,144052541,1,FALSE,FALSE,FALSE,FALSE,NA
"SRGN","+",1,0,1,0,1,0,0.000182381907714755,0,0,0,6028,69081417,1,FALSE,FALSE,FALSE,FALSE,NA
"SRI","-",0,1,0,1,0,1,0,0.00144300144300144,0,1,0,88215021,1,TRUE,FALSE,FALSE,FALSE,NA
"SRL","-",1,0,1,0,1,0,0.000182381907714755,0,0,0,14007,4175366,1,FALSE,FALSE,FALSE,FALSE,NA
"SRP19","+",1,0,1,0,1,0,0.00089126559714795,0,0,0,0,112891461,1,FALSE,FALSE,FALSE,FALSE,NA
"SRP54","+",5,1,7,2,1,1,0.00089126559714795,0.00112739571589628,0,1,19379,51556,0.5,FALSE,FALSE,FALSE,FALSE,NA
"SRP68","-",7,2,21,4,3,1,0.00102564102564103,0.00826446280991736,0,1,3807,35160,1,FALSE,FALSE,TRUE,FALSE,NA
"SRP72","+",3,0,4,0,1,0,0.00089126559714795,0,0,0,0,56487019,1,FALSE,TRUE,TRUE,FALSE,NA
"SRP9","+",2,0,2,0,1,0,0.000307408545957578,0,0,0,3124,225783285,1,FALSE,FALSE,TRUE,FALSE,NA
"SRPK1","-",8,1,15,1,3,1,0.00102564102564103,0.000932835820895522,0,1,345,70479,1,FALSE,FALSE,TRUE,FALSE,NA
"SRPK2","-",4,0,10,0,2,0,0.000643500643500643,0,0,0,0,105328678,1,TRUE,FALSE,FALSE,FALSE,NA
"SRPK3","+",2,0,3,0,1,0,0.000219058050383352,0,0,0,0,153785607,1,FALSE,FALSE,FALSE,FALSE,NA
"SRR","+",2,0,3,0,1,0,0.00018723085564501,0,0,0,0,2324264,1,FALSE,FALSE,FALSE,FALSE,NA
"SRRM1","+",6,0,7,0,2,0,0.00143884892086331,0,0,0,13114,24673101,1,FALSE,FALSE,TRUE,FALSE,NA
"SRRM2","+",7,2,20,2,2,2,0.000736919675755343,0.00288600288600289,0.166666666666667,1,0,11479,1,FALSE,TRUE,TRUE,FALSE,NA
"SRRT","+",3,0,5,0,3,0,0.000547145723144264,0,0,0,0,100883823,1,FALSE,FALSE,TRUE,FALSE,NA
"SRSF1","-",2,1,2,1,1,1,0.00018723085564501,0.00078125,0,1,0,488,1,FALSE,FALSE,TRUE,FALSE,NA
"SRSF10","-",5,2,20,2,1,1,0.000643500643500643,0.0212765957446809,0,1,707,16266,0.480519480519481,FALSE,FALSE,TRUE,FALSE,NA
"SRSF11","+",2,1,2,1,1,1,0.000736919675755343,0.00112739571589628,0,1,0,7014,1,FALSE,TRUE,TRUE,FALSE,NA
"SRSF12","-",1,0,1,0,1,0,0.000182381907714755,0,0,0,0,89109954,1,FALSE,FALSE,FALSE,FALSE,NA
"SRSF2","-",1,0,1,0,1,0,0.000131319763624425,0,0,0,0,76735935,1,TRUE,FALSE,FALSE,TRUE,0.0577591979432278
"SRSF3","+",1,0,1,0,1,0,0.000219058050383352,0,0,0,249,36604716,1,TRUE,FALSE,FALSE,FALSE,NA
"SRSF4","-",4,0,4,0,1,0,0.00018723085564501,0,0,0,0,29166268,1,FALSE,FALSE,TRUE,FALSE,NA
"SRSF5","+",1,0,1,0,1,0,0.00018723085564501,0,0,0,0,69769529,1,FALSE,FALSE,FALSE,FALSE,NA
"SRSF6","+",1,0,1,0,1,0,0.000131319763624425,0,0,0,0,43463030,1,TRUE,FALSE,FALSE,FALSE,NA
"SRSF7","-",1,0,1,0,1,0,0.000162443144899285,0,0,0,0,38745052,1,FALSE,FALSE,FALSE,FALSE,NA
"SRSF9","-",1,0,1,0,1,0,0.000219058050383352,0,0,0,0,120464632,1,FALSE,FALSE,FALSE,FALSE,NA
"SS18","-",6,1,9,1,1,1,0.00102564102564103,0.00078125,0,1,0,37970,1,TRUE,FALSE,TRUE,FALSE,NA
"SS18L1","+",1,0,1,0,1,0,0.000307408545957578,0,0,0,0,62174496,1,TRUE,FALSE,FALSE,FALSE,NA
"SSB","+",1,0,1,0,1,0,0.00102564102564103,0,0,0,0,169800342,1,FALSE,FALSE,FALSE,FALSE,NA
"SSBP2","-",8,3,24,4,1,2,0.00492610837438424,0.0120481927710843,0.15,1,90474,424369,1,FALSE,FALSE,TRUE,FALSE,NA
"SSBP3","-",1,0,1,0,1,0,0.000235349493998588,0,0,0,0,54297176,1,TRUE,FALSE,FALSE,FALSE,NA
"SSBP4","+",2,0,2,0,1,0,0.000235349493998588,0,0,0,0,18423942,1,TRUE,FALSE,FALSE,FALSE,NA
"SSC4D","-",2,0,2,0,1,0,0.000643500643500643,0,0,0,9273,76387734,1,FALSE,FALSE,FALSE,FALSE,NA
"SSC5D","+",2,0,2,0,1,0,0.000162443144899285,0,0,0,0,55499435,1,FALSE,FALSE,FALSE,FALSE,NA
"SSFA2","+",2,1,4,1,1,2,0.000235349493998588,0.00638977635782748,0,1,0,32287,0.4,FALSE,FALSE,TRUE,FALSE,NA
"SSH1","-",2,0,2,0,1,0,0.000719424460431655,0,0,0,0,108829124,1,FALSE,FALSE,FALSE,FALSE,NA
"SSH2","-",7,2,39,4,3,1,0.00128700128700129,0.00144300144300144,0,1,0,262935,1,FALSE,TRUE,TRUE,FALSE,NA
"SSH3","+",1,0,1,0,1,0,0.00016095284081764,0,0,0,791,67313398,1,FALSE,FALSE,FALSE,FALSE,NA
"SSR2","-",2,0,2,0,1,0,0.0053475935828877,0,0,0,0,156012947,1,FALSE,FALSE,FALSE,FALSE,NA
"SSRP1","-",1,0,1,0,1,0,0.000235349493998588,0,0,0,0,57328518,1,FALSE,FALSE,FALSE,FALSE,NA
"SSSCA1-AS1","-",5,0,8,0,5,0,0.000911909538573773,0,0,0,3476,65569155,1,FALSE,FALSE,FALSE,FALSE,NA
"SST","-",1,0,1,0,1,0,0.000182381907714755,0,0,0,79440,187589465,1,FALSE,FALSE,FALSE,FALSE,NA
"SSTR1","+",1,2,1,5,1,1,0.00016095284081764,0.000932835820895522,0,1,139304,86887,1,FALSE,FALSE,FALSE,FALSE,NA
"SSTR3","-",3,0,4,0,1,0,0.000307408545957578,0,0,0,4821,37217197,1,FALSE,FALSE,FALSE,FALSE,NA
"SSTR5-AS1","-",1,0,1,0,1,0,0.000182381907714755,0,0,0,28966,1035114,1,FALSE,FALSE,FALSE,FALSE,NA
"SSU72","-",5,0,12,0,1,0,0.000736919675755343,0,0,0,0,1573153,1,FALSE,TRUE,TRUE,TRUE,1.38675131315115
"SSX2IP","-",2,0,2,0,1,0,0.000182381907714755,0,0,0,0,84688901,1,FALSE,FALSE,FALSE,FALSE,NA
"SSX6","+",1,0,1,0,1,0,0.000307408545957578,0,0,0,12186,48095795,1,FALSE,FALSE,FALSE,FALSE,NA
"SSX9","-",1,0,1,0,1,0,0.000235349493998588,0,0,0,12380,48289169,1,FALSE,FALSE,FALSE,FALSE,NA
"ST13","-",5,3,18,5,2,3,0.000364763815429509,0.0212765957446809,0.228571428571429,1,0,27404,0.610567921780736,TRUE,TRUE,TRUE,FALSE,NA
"ST18","-",2,0,3,0,1,0,0.000303122158229767,0,0,0,92747,52157129,1,FALSE,FALSE,FALSE,FALSE,NA
"ST20-AS1","+",0,1,0,1,0,1,0,0.000932835820895522,0,1,16816,79941670,1,FALSE,FALSE,FALSE,FALSE,NA
"ST20-MTHFS","-",1,1,2,1,1,1,0.000162443144899285,0.0033112582781457,0,1,0,30931,1,FALSE,FALSE,FALSE,FALSE,NA
"ST3GAL1","-",2,0,2,0,1,0,0.00102564102564103,0,0,0,0,133559797,1,FALSE,FALSE,FALSE,FALSE,NA
"ST3GAL2","-",1,0,1,0,1,0,0.000162443144899285,0,0,0,0,70408035,1,FALSE,FALSE,FALSE,FALSE,NA
